horse_idx,layer_idx,panda-panda_joint1,panda-panda_joint2,panda-panda_joint3,panda-panda_joint4,panda-panda_joint5,panda-panda_joint6,panda-panda_joint7
1,196,2.738623142073641,0.9842600696791987,-2.684670915168272,-2.7416032443696876,2.688359609537162,2.8245918225526183,-1.5393325708185395
1,197,2.719190177118549,0.9607290321731321,-2.6727893110763636,-2.7260480620655527,2.6985351792308365,2.8118436192968366,-1.547669627332255
1,198,2.6987858827873925,0.93587046105234,-2.6600443067001205,-2.7092086237431867,2.7092234290905304,2.799054904515938,-1.5567094841986182
1,199,2.677407712986061,0.9096564171317334,-2.6463859446036966,-2.690991851145067,2.7204241827492175,2.7863347997416485,-1.566506194918798
1,200,2.657002502494359,0.8844049754606058,-2.6328622850876764,-2.6726879880916963,2.7310811077455575,2.775338815601336,-1.5764031863455004
1,201,2.6379629465535883,0.8607434565256351,-2.6199878370049174,-2.65513277893,2.740989738566545,2.76570960817425,-1.5859451109452771
1,202,2.619888236926947,0.8382056127589752,-2.6075730377105297,-2.638108316021822,2.750369826982583,2.7570436348840506,-1.595235006329109
1,203,2.6045300770951605,0.8189452626112022,-2.5966799947648163,-2.623016675452782,2.758276772162479,2.7505570596264595,-1.6035754000024467
1,204,2.589553113672452,0.8001529850974693,-2.58602209379973,-2.608237003321869,2.765980421671455,2.7443222955030495,-1.6117569908035403
1,205,2.577890476208012,0.7854546511357678,-2.577475147189571,-2.596294201935314,2.771927418400492,2.7401099427264275,-1.6184774850542576
1,206,2.5662293074142344,0.7707581681286162,-2.5689292768925336,-2.584352904500338,2.7778736662269194,2.7358981204094857,-1.6251971329961725
1,207,2.5590384512559656,0.7616803538439552,-2.5635905706173676,-2.576874731899696,2.7815257880060607,2.733480403936383,-1.6294468371199642
1,208,2.5542652020280747,0.7556411448997578,-2.559986123872047,-2.5718099145246183,2.7839371681386047,2.7320335356932968,-1.6323610987281185
1,209,2.54950286993893,0.749615748534542,-2.5563899210384404,-2.566756681148483,2.7863430330821823,2.7305899766554504,-1.6352686949817525
1,210,2.544735237617972,0.743583646211635,-2.5527897158151833,-2.561697823782295,2.7887515756302768,2.7291448110102965,-1.6381795272411657
1,211,2.5399666077846907,0.7375502818164876,-2.5491887573356267,-2.556637907971951,2.791160622107934,2.727699342999011,-1.641090968522176
1,212,2.5351978725360693,0.7315167840477754,-2.5455877192532754,-2.551577880307098,2.7935697218399778,2.726253843034207,-1.6440024741635129
1,213,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,214,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,215,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,216,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,217,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,218,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
1,219,2.534047428728849,0.7300612198820152,-2.544718979064228,-2.5503571630334614,2.7941509102941926,2.725905120281497,-1.64470486661353
