horse_idx,layer_idx,panda-panda_joint1,panda-panda_joint2,panda-panda_joint3,panda-panda_joint4,panda-panda_joint5,panda-panda_joint6,panda-panda_joint7
1,121,0.4561108430047268,-0.6765955272694721,-0.4495658943698319,-2.532462585194019,-2.890378636019888,2.7592293990489702,-2.8705900061642957
1,122,0.45247622917996955,-0.6771517450072554,-0.4453771820530156,-2.524295431139428,-2.8834737178392955,2.768726819913322,-2.875671222105957
1,123,0.4488349953209525,-0.6777089758321664,-0.44118084047477607,-2.5161134015458524,-2.8765562231383024,2.7782415392458284,-2.880761692902531
1,124,0.4452085987779534,-0.6782639360504192,-0.43700159816797207,-2.507964712123067,-2.8696669158756625,2.7877174879574342,-2.885831421025931
1,125,0.4415746447214133,-0.6788200528215516,-0.43281364620133067,-2.4997990405997514,-2.8627632511007346,2.797213184815679,-2.8909117146069385
1,126,0.42766723993850747,-0.6767615394259954,-0.4188803500899033,-2.4818378886934678,-2.8524421548182284,2.817422731909369,-2.89351143410768
1,127,0.41370355676952575,-0.6746890616890101,-0.4048934891503951,-2.463821938151325,-2.842100958341355,2.8376923519735806,-2.896099007960201
1,128,0.3958786269325863,-0.6712244484525554,-0.38774934144658707,-2.4418773701384757,-2.831103586472636,2.8616865198230212,-2.8973
1,129,0.3746771482356772,-0.6665469468346327,-0.3678403398749817,-2.416491560952007,-2.819520318678609,2.8889480147666218,-2.8973
1,130,0.3510869363178117,-0.6605453081853613,-0.3466104354689736,-2.3873993068950683,-2.806954145877388,2.919069817669695,-2.8972999998857745
1,131,0.32613283649155206,-0.6537593417124339,-0.324665792867677,-2.3561798996098995,-2.793841631542369,2.950793259651829,-2.8972999996438995
1,132,0.2985716545361822,-0.6452062277347083,-0.3017212747897172,-2.3207705425998313,-2.779821838977073,2.98530588679852,-2.8972999986299497
1,133,0.26933647291382,-0.6354232835745754,-0.2783165791772891,-2.2827521836697335,-2.765291976403361,3.02134849128195,-2.8972999989208326
1,134,0.23840750784296955,-0.6244043792510989,-0.25447572054269896,-2.2421911950679516,-2.750261029150745,3.0588234946914334,-2.897299999439963
1,135,0.20561418241652757,-0.6120233692053583,-0.23021600861112645,-2.198964229464514,-2.7347071142397357,3.097695447781271,-2.897299998645263
1,136,0.17001439972863414,-0.5977769667265499,-0.2052650217008122,-2.1522208841045676,-2.718366609006388,3.138301680976409,-2.8972999989218455
1,137,0.13600859605630464,-0.5837945753574132,-0.18228790410334111,-2.108080142612567,-2.703119909989867,3.175762684040072,-2.897299999308944
1,138,0.10344938149424088,-0.5702166769366617,-0.16087628021211087,-2.0663685587367375,-2.6887866764052264,3.210546013682061,-2.8972999996728124
1,139,0.07262380594498868,-0.5572376021773809,-0.1411964940198432,-2.0276373589533345,-2.6754997745490985,3.242210702860324,-2.89729999992315
1,140,0.04423695784250299,-0.5453519930656449,-0.12348817315072337,-1.9929520623449264,-2.663505613780418,3.270100226335654,-2.8973
1,141,0.016871662742700876,-0.5339262351913978,-0.10661694515334386,-1.9599882366872192,-2.6520595341432815,3.296373848473613,-2.8973
1,142,-0.006872943531298029,-0.5242003218137916,-0.0921851409793299,-1.9323440098250757,-2.6424234391115333,3.3180957799558852,-2.897180509184115
1,143,-0.028915977185914696,-0.5152771786285489,-0.07890407568183813,-1.9072197103803195,-2.6336441114184974,3.3376562286026803,-2.8970023762575106
1,144,-0.050975468909434676,-0.5063473731250575,-0.06561309429515466,-1.882076652290184,-2.624858228784687,3.357231281737072,-2.8968241103308836
1,145,-0.06238136567925435,-0.5018180391894669,-0.05866235670047366,-1.869402413603654,-2.6213380080092286,3.366813742430419,-2.895744566312208
1,146,-0.07245215071222126,-0.4978402452349017,-0.05250611633078682,-1.85829103671964,-2.618478514563969,3.375143489451001,-2.8945512695001185
1,147,-0.08252426196686675,-0.49386192744465157,-0.046349065245807175,-1.8471781965784067,-2.615618644552018,3.383474333415966,-2.8933578155427724
1,148,-0.0926178544471058,-0.4898751249246587,-0.04017888275272415,-1.8360416556042471,-2.6127526751720853,3.3918229449307593,-2.8921618162547555
1,149,-0.10267207213393623,-0.48590387479851294,-0.034032769951520825,-1.824948557933451,-2.6098978858504394,3.4001389887691493,-2.8909704825231275
1,150,-0.11274580452763515,-0.4819249166850799,-0.027874727869150906,-1.8138339291444663,-2.607037555533112,3.408471173610536,-2.889776836475487
1,151,-0.12124427746286497,-0.47856816007135705,-0.02267963711969228,-1.8044573278752687,-2.604624503564129,3.4155004299574836,-2.8887698444060463
1,152,-0.10718235867423168,-0.4796724604976166,-0.02442955596768607,-1.8077609844408224,-2.6056736328489807,3.41276630908089,-2.8888316076368876
1,153,-0.09316166465699635,-0.4807735234899731,-0.026174344647773337,-1.8110549558070275,-2.6067196864429834,3.4100402037183817,-2.8888931897989067
1,154,-0.06510070513463562,-0.48297718644860443,-0.029666357558604722,-1.817647496594329,-2.6088132538172837,3.404584187622673,-2.8890164400854896
1,155,-0.05107595736013605,-0.48407856778769176,-0.03141165070371903,-1.8209424203356688,-2.60985960985333,3.4018572940702643,-2.889078040052557
1,156,-0.021403018756483077,-0.4864088215205517,-0.035104264444303826,-1.8279136736838586,-2.612073443493293,3.396087853773702,-2.8892083705276694
1,157,0.012876354325978966,-0.48910082443109837,-0.03937012047405846,-1.8359671461614897,-2.614630953226334,3.389422764109192,-2.889358933538636
1,158,0.08388914404355959,-0.4946775494238774,-0.048207223080273386,-1.8526506352724075,-2.619929063563306,3.3756154342710385,-2.889670838292883
1,159,0.12799080120112427,-0.49814090883662104,-0.05369540163170729,-1.86301171980222,-2.623219392623654,3.367040554602103,-2.8898645430690553
1,160,0.22408965486497096,-0.5056876744423091,-0.06565430978817423,-1.8855888384458994,-2.630389119823395,3.348355630733007,-2.890286631673863
1,161,0.27698098414687866,-0.5098412980230864,-0.07223630868868501,-1.898014936894447,-2.634335227271351,3.3380717363545713,-2.890518942742433
1,162,0.39746821281606765,-0.5193033138388627,-0.08723019932053694,-1.92632177254337,-2.643324518274058,3.3146448731917983,-2.89104815078506
1,163,0.4618420498453273,-0.5243586734053562,-0.09524112531352731,-1.941445530015466,-2.648127310739355,3.3021283841995284,-2.8913308957088746
1,164,0.6019049308669284,-0.5353579901799855,-0.11267108484381079,-1.9743513989393726,-2.6585770987383603,3.274895340630357,-2.891946084587637
1,165,0.6744342114184034,-0.5410538071330767,-0.12169690535779709,-1.9913911669461726,-2.663988351169805,3.260793152792351,-2.892264650123733
1,166,0.8194168783010534,-0.5524394809692937,-0.13973910181930946,-2.0254528726449372,-2.674805193729401,3.232603533564249,-2.892901447850789
1,167,0.8919020488798397,-0.5581318339099429,-0.1487594331199279,-2.0424822776135865,-2.680213155211382,3.218509922222737,-2.893219819645586
1,168,1.0369102090967983,-0.569519509770234,-0.16680480206926895,-2.0765499726245165,-2.6910318997734004,3.190315346213232,-2.893856729345319
1,169,1.1093989834914582,-0.5752121457231425,-0.17582558184249036,-2.0935802242606902,-2.6964401301282725,3.1762210341659083,-2.8941751169689165
1,170,1.2480155873106975,-0.5860978845035404,-0.19307556111731383,-2.1261463100264795,-2.7067820145196824,3.149269196650602,-2.8947839534604936
1,171,1.3110648758087566,-0.5910492255836812,-0.20092165523531824,-2.1409588828361357,-2.7114859852897197,3.137010245469896,-2.8950608806578706
1,172,1.4284871867871867,-0.6002705495021975,-0.2155341358110302,-2.1685456577590543,-2.720246609426022,3.1141793077685986,-2.895576626866328
1,173,1.4801307819992018,-0.6043261869342882,-0.22196086192131878,-2.180678618058106,-2.7240996261392,3.104138015827299,-2.8958034575955116
1,174,1.5746878367217074,-0.6117518731016918,-0.2337279027325234,-2.2028935120102697,-2.7311543230614213,3.0857528707249835,-2.896218774259352
1,175,1.618333104657739,-0.6151793916864905,-0.2391592864672053,-2.2131473740997576,-2.7344106019110686,3.077266728824855,-2.896410474467494
1,176,1.68812983352441,-0.6206606178688866,-0.247845057819464,-2.229545166253197,-2.7396179845834863,3.0636958430602066,-2.896717037998528
1,177,1.7220233736705828,-0.6233223208266022,-0.2520628993259137,-2.237507992530097,-2.742146708157355,3.0571057725948427,-2.896865906341145
1,178,1.7510977962207641,-0.6256055723300433,-0.25568103144428606,-2.2443386326718415,-2.7443158878117133,3.0514527044137347,-2.8969936079939944
1,179,1.7651247587699426,-0.6267071275982123,-0.25742660020441516,-2.2476340767443697,-2.745362409087299,3.048725380232919,-2.897055217688869
1,180,1.7931800246002256,-0.6289103434239394,-0.2609179045704717,-2.2542252798761564,-2.7474555516675734,3.0432704711868674,-2.897178442967427
1,181,1.8072107261334478,-0.6300121923192965,-0.26266393862404674,-2.257521602372132,-2.7485023519006546,3.0405424200188973,-2.897240069084793
1,182,1.826209675651514,-0.6329573150630705,-0.2685180907310244,-2.2676486840348193,-2.7521355943134322,3.0314352251900805,-2.897299999914238
1,183,1.831758633249748,-0.6348990486128372,-0.27282541522127585,-2.2748218799792443,-2.75484595904023,3.024746272454133,-2.897299999825356
1,184,1.8428583529956684,-0.6387831471740734,-0.2814414649657806,-2.2891706046281817,-2.7602675699183257,3.0113661917005237,-2.897299999647564
1,185,1.852437341416446,-0.6420001310335062,-0.28906581427755657,-2.301482211080146,-2.765016539143318,2.9996909968493184,-2.8972999996546274
1,186,1.8834671447714704,-0.6519362040330176,-0.3144220282432608,-2.3410563617364537,-2.780644368612408,2.961471887857705,-2.8972999996015094
1,187,1.9027095968713694,-0.6576512152870475,-0.33072899175981096,-2.3652556281049946,-2.7905505616648463,2.937476853042855,-2.897299999615084
1,188,1.9456639273434266,-0.669007929952289,-0.3688739752977932,-2.4179912689684127,-2.813298015745047,2.8832647990704645,-2.8973
1,189,1.9652255758164447,-0.6734985253818692,-0.38706327196170986,-2.4413013458457664,-2.8239507601194567,2.8583643667432326,-2.8973
1,190,1.9974022660053727,-0.6797405704024457,-0.4183010553500492,-2.4782905554790795,-2.8419346582913,2.8172555656692766,-2.8973
1,191,2.0122428096817515,-0.6822743668039701,-0.4330986312739996,-2.4949176104719326,-2.850363355013933,2.7982799400666885,-2.8973
1,192,2.0318310338733965,-0.6839235013228289,-0.45371980874688456,-2.521831758269468,-2.868320855798571,2.7670051845216745,-2.8903053841826933
1,193,2.034629455985545,-0.6833747783057956,-0.4570502564207337,-2.5280761391926028,-2.873783641888722,2.7596300151770348,-2.8862579570025986
1,194,2.0402122839885264,-0.6822800806145237,-0.4636944708354609,-2.5405336253336737,-2.884681853072087,2.7449166158777527,-2.8781833746502925
1,195,2.0425018867343323,-0.6818311284278497,-0.4664193643051428,-2.545642630027926,-2.889151375370907,2.7388824268578182,-2.8748718655163548
